property_type,place_name,state_name,lat-lon,price,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_per_m2,expenses
apartment,Flores,Capital Federal,"-34.6297991751,-58.4638373591",82000.0,82000.0,35.0,29.0,2827.586206896552,1.0
apartment,Palermo Hollywood,Capital Federal,,170082.0,170082.0,51.0,48.0,3543375,
apartment,Capital Federal,Capital Federal,"-34.6140147333,-58.4624162476",68500.0,68500.0,31.0,29.0,2362.068965517241,
apartment,Flores,Capital Federal,"-34.6297991751,-58.4638373591",99000.0,99000.0,44.0,41.0,2414.6341463414637,1.0
apartment,Palermo Hollywood,Capital Federal,,252160.0,252160.0,78.0,64.0,3940.0,
apartment,Palermo Hollywood,Capital Federal,,126323.0,126323.0,37.0,33.0,3827.9696969696975,
apartment,Flores,Capital Federal,"-34.6297991751,-58.4638373591",119000.0,119000.0,52.0,49.0,2428.5714285714284,1.0
apartment,Palermo Hollywood,Capital Federal,,130356.0,130356.0,38.0,34.0,3834.0,
apartment,Puerto Madero,Capital Federal,,1100000.0,1100000.0,192.0,129.0,8527.131782945737,
apartment,Palermo Hollywood,Capital Federal,,211629.0,211629.0,64.0,48.0,4408.9375,
apartment,Palermo Hollywood,Capital Federal,,211629.0,211629.0,64.0,48.0,4408.9375,
apartment,Congreso,Capital Federal,"-34.6072464313,-58.3965090032",100000.0,100000.0,51.0,48.0,2083.333333333333,2100.0
apartment,Palermo Hollywood,Capital Federal,,128247.0,128247.0,37.0,33.0,3886.2727272727284,
apartment,Palermo,Capital Federal,"-34.5852813973,-58.4415715901",110000.0,110000.0,44.0,39.0,2820.5128205128203,
apartment,Villa Crespo,Capital Federal,"-34.5948872728,-58.4443023687",74900.0,74900.0,29.0,26.0,2880.769230769231,
apartment,Palermo Hollywood,Capital Federal,,132311.0,132311.0,38.0,34.0,3891.5,
apartment,Palermo Hollywood,Capital Federal,,211629.0,211629.0,64.0,48.0,4408.9375,
apartment,Palermo,Capital Federal,,115000.0,115000.0,42.0,,,2000.0
apartment,Palermo Hollywood,Capital Federal,,130200.0,130200.0,37.0,33.0,3945.4545454545455,
apartment,Palermo Hollywood,Capital Federal,,175236.0,175236.0,51.0,48.0,3650.75,
apartment,Villa Crespo,Capital Federal,"-34.5934710517,-58.4444457082",140000.0,140000.0,45.0,42.0,3333.333333333333,1300.0
apartment,Puerto Madero,Capital Federal,,665000.0,665000.0,143.0,131.0,5076.335877862595,14000.0
apartment,Palermo Hollywood,Capital Federal,,175236.0,175236.0,51.0,48.0,3650.75,
apartment,Almagro,Capital Federal,"-34.6041665977,-58.4287210928",98500.0,98500.0,49.0,48.0,2052.083333333333,2650.0
apartment,Recoleta,Capital Federal,,720000.0,720000.0,185.0,185.0,3891.891891891892,9000.0
apartment,Palermo Hollywood,Capital Federal,,134190.0,134190.0,38.0,34.0,3946.7647058823527,
apartment,Palermo Hollywood,Capital Federal,,134190.0,134190.0,38.0,34.0,3946.7647058823527,
apartment,Palermo Hollywood,Capital Federal,,214803.0,214803.0,64.0,48.0,4475.0625,
apartment,Almagro,Capital Federal,"-34.6173371881,-58.4162929088",131900.0,131900.0,71.0,48.0,2747.9166666666665,
apartment,Palermo Hollywood,Capital Federal,,132153.0,132153.0,37.0,33.0,4004.636363636364,
house,Almagro,Capital Federal,"-34.6015021866,-58.4253017891",400000.0,400000.0,166.0,120.0,3333.333333333333,
apartment,Palermo Hollywood,Capital Federal,,179101.0,179101.0,51.0,48.0,3731.270833333334,
apartment,Capital Federal,Capital Federal,"-34.6153314474,-58.4630323798",1050000.0,58887.86,30.0,27.0,38888.88888888888,
apartment,Almagro,Capital Federal,,98000.0,98000.0,55.0,29.0,3379.310344827586,1750.0
apartment,Recoleta,Capital Federal,,298000.0,298000.0,95.0,79.0,3772.1518987341774,2400.0
apartment,Palermo Hollywood,Capital Federal,,179101.0,179101.0,51.0,48.0,3731.270833333334,
apartment,Palermo Hollywood,Capital Federal,,136203.0,136203.0,38.0,34.0,4005.970588235294,
apartment,Palermo,Capital Federal,"-34.5979430772,-58.4158525248",137900.0,137900.0,50.0,44.0,3134.090909090909,1100.0
apartment,Palermo Hollywood,Capital Federal,,136203.0,136203.0,38.0,34.0,4005.970588235294,
apartment,Palermo Hollywood,Capital Federal,,132990.0,132990.0,37.0,33.0,4030.0,
apartment,Palermo,Capital Federal,"-34.5979430772,-58.4158525248",137900.0,137900.0,50.0,44.0,3134.090909090909,1100.0
apartment,Almagro,Capital Federal,"-34.6086274285,-58.4174657594",98000.0,98000.0,43.0,39.0,2512.820512820513,1500.0
apartment,Palermo Hollywood,Capital Federal,,180533.0,180533.0,51.0,48.0,3761.104166666666,
apartment,Palermo,Capital Federal,"-34.5882317013,-58.4393772213",142000.0,142000.0,55.0,51.0,2784.313725490196,
apartment,Palermo Hollywood,Capital Federal,,157284.0,157284.0,46.0,35.0,4493.828571428571,
PH,Paternal,Capital Federal,"-34.6168540324,-58.4699014809",90000.0,90000.0,52.0,46.0,1956.521739130435,
house,Saavedra,Capital Federal,,490000.0,490000.0,200.0,156.0,3141.0256410256407,
apartment,Palermo Hollywood,Capital Federal,,153994.0,153994.0,41.0,36.0,4277.61111111111,
apartment,Paternal,Capital Federal,"-34.6042222517,-58.4602548851",90000.0,90000.0,43.0,40.0,2250.0,
apartment,Palermo Hollywood,Capital Federal,,153994.0,153994.0,41.0,36.0,4277.61111111111,
apartment,San Telmo,Capital Federal,"-34.6172843659,-58.3701095443",54000.0,54000.0,19.0,19.0,2842.105263157894,1000.0
apartment,Palermo Hollywood,Capital Federal,,155034.0,155034.0,41.0,35.0,4429.542857142857,
apartment,Belgrano,Capital Federal,,95000.0,95000.0,42.0,38.0,2500.0,1857.0
apartment,Palermo Hollywood,Capital Federal,,152290.0,152290.0,41.0,36.0,4230.277777777777,
apartment,Palermo Hollywood,Capital Federal,,324908.0,324908.0,89.0,74.0,4390.648648648648,
apartment,Palermo Hollywood,Capital Federal,,322668.0,322668.0,89.0,74.0,4360.378378378378,
apartment,Palermo Hollywood,Capital Federal,,472967.0,472967.0,129.0,85.0,5564.317647058823,
apartment,Recoleta,Capital Federal,,530000.0,530000.0,168.0,158.0,3354.430379746836,9000.0
apartment,Palermo Hollywood,Capital Federal,,626851.0,626851.0,171.0,139.0,4509.7194244604325,
apartment,Villa Pueyrred�n,Capital Federal,"-34.5804772855,-58.4949366172",979115.0,54912.36,20.0,20.0,48955.75,
apartment,Palermo Hollywood,Capital Federal,,418545.0,418545.0,113.0,98.0,4270.867346938776,
apartment,Palermo Hollywood,Capital Federal,,362539.0,362539.0,98.0,85.0,4265.164705882353,
apartment,Balvanera,Capital Federal,"-34.6075635397,-58.4020152159",51000.0,51000.0,25.0,25.0,2040.0,2079.0
apartment,Capital Federal,Capital Federal,,250000.0,250000.0,142.0,130.0,1923.0769230769226,2276.0
apartment,Palermo Hollywood,Capital Federal,,421933.0,421933.0,113.0,98.0,4305.438775510203,
apartment,Palermo Hollywood,Capital Federal,,365473.0,365473.0,98.0,85.0,4299.682352941177,
apartment,Almagro,Capital Federal,"-34.6043578919,-58.425772007",165000.0,165000.0,97.0,88.0,1875.0,3374.0
apartment,Palermo,Capital Federal,,220000.0,220000.0,70.0,50.0,4400.0,2300.0
apartment,Palermo Hollywood,Capital Federal,,421949.0,421949.0,113.0,80.0,5274.3625,
apartment,Flores,Capital Federal,,255000.0,255000.0,136.0,124.0,2056.451612903226,4729.0
apartment,Palermo Hollywood,Capital Federal,,457537.0,457537.0,122.0,102.0,4485.656862745098,
apartment,Almagro,Capital Federal,"-34.607409729,-58.4187270871",147000.0,147000.0,70.0,70.0,2100.0,2600.0
apartment,Floresta,Capital Federal,,52000.0,52000.0,25.0,25.0,2080.0,865.0
apartment,Boedo,Capital Federal,"-34.6128270097,-58.4190275316",82000.0,82000.0,38.0,38.0,2157.894736842105,1800.0
apartment,Barrio Norte,Capital Federal,,260000.0,260000.0,114.0,105.0,2476.190476190476,8000.0
store,Barrio Norte,Capital Federal,,159000.0,159000.0,59.0,59.0,2694.915254237288,3600.0
apartment,Congreso,Capital Federal,"-34.6083633445,-58.3964234667",120000.0,120000.0,63.0,60.0,2000.0,1800.0
store,Capital Federal,Capital Federal,,220000.0,220000.0,110.0,110.0,2000.0,
apartment,Boca,Capital Federal,,165000.0,165000.0,148.0,75.0,2200.0,
house,Caballito,Capital Federal,"-34.613374524,-58.4343106474",675000.0,675000.0,410.0,330.0,2045.4545454545453,
apartment,Boca,Capital Federal,,65000.0,65000.0,57.0,57.0,1140.3508771929826,1000.0
apartment,Tribunales,Capital Federal,,85000.0,85000.0,46.0,44.0,1931.818181818181,1643.0
apartment,Barracas,Capital Federal,,95000.0,95000.0,184.0,97.0,979.3814432989693,
apartment,Nu�ez,Capital Federal,,105000.0,105000.0,37.0,33.0,3181.818181818182,2090.0
apartment,Monserrat,Capital Federal,,250000.0,250000.0,126.0,122.0,2049.180327868853,2900.0
apartment,Boca,Capital Federal,,110000.0,110000.0,66.0,61.0,1803.2786885245896,1600.0
apartment,Palermo,Capital Federal,"-34.5852813973,-58.4415715901",100000.0,100000.0,38.0,34.0,2941.1764705882347,
store,Recoleta,Capital Federal,,120000.0,120000.0,35.0,35.0,3428.5714285714284,
apartment,Monserrat,Capital Federal,,450000.0,450000.0,203.0,165.0,2727.2727272727275,3000.0
apartment,Recoleta,Capital Federal,,145000.0,145000.0,62.0,62.0,2338.7096774193546,
apartment,Villa Crespo,Capital Federal,"-34.5949377688,-58.4400029169",57000.0,57000.0,19.0,19.0,3000.0,400.0
house,Barracas,Capital Federal,,349000.0,349000.0,268.0,190.0,1836.842105263158,
apartment,Barrio Norte,Capital Federal,,115000.0,115000.0,39.0,39.0,2948.717948717949,
store,Barrio Norte,Capital Federal,,91500.0,91500.0,32.0,32.0,2859375,3000.0
apartment,Palermo,Capital Federal,,450000.0,450000.0,95.0,95.0,4736.842105263158,1.0
apartment,Villa Crespo,Capital Federal,,125000.0,125000.0,52.0,49.0,2551.020408163265,
apartment,Villa Crespo,Capital Federal,,125000.0,125000.0,47.0,47.0,2659.5744680851058,
apartment,Barracas,Capital Federal,,250000.0,250000.0,199.0,134.0,1865.6716417910445,
apartment,Abasto,Capital Federal,"-34.6047076378,-58.3993306428",38000.0,38000.0,30.0,30.0,1266.6666666666667,1600.0
house,Boca,Capital Federal,,280000.0,280000.0,299.0,,,
apartment,Palermo,Capital Federal,,126900.0,126900.0,50.0,41.0,3095.1219512195116,
apartment,San Telmo,Capital Federal,,2226176.0,124852.13,61.0,56.0,39753.142857142855,
apartment,Congreso,Capital Federal,,500000.0,500000.0,332.0,332.0,1506.0240963855426,8000.0
house,Capital Federal,Capital Federal,"-34.6322290504,-58.5142848941",250000.0,250000.0,160.0,140.0,1785.7142857142858,
apartment,Boca,Capital Federal,,65000.0,65000.0,34.0,31.0,2096.7741935483873,
apartment,San Telmo,Capital Federal,,3103688.0,174066.23,79.0,79.0,39287.18987341772,
apartment,Nu�ez,Capital Federal,,440000.0,440000.0,108.0,100.0,4400.0,10153.0
apartment,Villa Crespo,Capital Federal,,130000.0,130000.0,52.0,47.0,2765.9574468085107,
apartment,Barracas,Capital Federal,,72000.0,72000.0,39.0,39.0,1846.1538461538464,1500.0
apartment,Villa Crespo,Capital Federal,"-34.6003110248,-58.4332434811",175000.0,175000.0,70.0,67.0,2611.9402985074626,2300.0
apartment,San Telmo,Capital Federal,,1405080.0,78802.05,43.0,43.0,32676.279069767446,
apartment,Boca,Capital Federal,,82000.0,82000.0,97.0,72.0,1138.888888888889,1900.0
apartment,Palermo,Capital Federal,,165000.0,165000.0,52.0,44.0,3750.0,
apartment,San Telmo,Capital Federal,,3150665.0,176700.87,86.0,79.0,39881.835443037984,
apartment,Palermo,Capital Federal,,135000.0,135000.0,42.0,42.0,3214.285714285714,1971.0
apartment,Almagro,Capital Federal,"-34.6015021866,-58.4253017891",88000.0,88000.0,34.0,30.0,2933.333333333333,1400.0
apartment,Palermo,Capital Federal,,142000.0,142000.0,52.0,45.0,3155.555555555556,1500.0
apartment,San Telmo,Capital Federal,,3198354.0,179375.45,86.0,79.0,40485.49367088608,
apartment,Villa Urquiza,Capital Federal,"-34.5675653395,-58.4797121447",216000.0,216000.0,81.0,65.0,3323.0769230769233,
house,Boca,Capital Federal,,180000.0,180000.0,181.0,128.0,1406.25,
apartment,Recoleta,Capital Federal,,597000.0,597000.0,176.0,161.0,3708.0745341614906,14000.0
apartment,San Telmo,Capital Federal,,3295906.0,184846.52,86.0,79.0,41720.32911392405,
apartment,Palermo,Capital Federal,,144900.0,144900.0,58.0,52.0,2786.5384615384614,
apartment,San Telmo,Capital Federal,,3325749.0,186520.23,86.0,79.0,42098.08860759494,
apartment,Villa Urquiza,Capital Federal,"-34.5675653395,-58.4797121447",131000.0,131000.0,53.0,45.0,2911.1111111111113,
apartment,Villa Crespo,Capital Federal,,149000.0,149000.0,63.0,50.0,2980.0,
apartment,Barracas,Capital Federal,,125000.0,125000.0,69.0,63.0,1984.1269841269839,
apartment,San Telmo,Capital Federal,,3359089.0,188390.06,86.0,79.0,42520.11392405063,
apartment,Floresta,Capital Federal,"-34.6288438694,-58.4958208584",109000.0,109000.0,65.0,65.0,1676.9230769230774,1500.0
store,Capital Federal,Capital Federal,,139000.0,139000.0,70.0,70.0,1985.7142857142856,800.0
apartment,Boca,Capital Federal,,98000.0,98000.0,44.0,44.0,2227.2727272727275,
apartment,San Telmo,Capital Federal,,1426345.0,79994.67,43.0,43.0,33170.813953488374,
apartment,Villa Urquiza,Capital Federal,"-34.5675653395,-58.4797121447",110000.0,110000.0,57.0,37.0,2972.972972972973,
apartment,Floresta,Capital Federal,,310000.0,310000.0,225.0,160.0,1937.5,
apartment,San Telmo,Capital Federal,,1608815.0,90228.26,43.0,43.0,37414.302325581404,
apartment,Villa Urquiza,Capital Federal,"-34.5675653395,-58.4797121447",131000.0,131000.0,68.0,45.0,2911.1111111111113,
house,Barracas,Capital Federal,,550000.0,550000.0,409.0,409.0,1344.7432762836186,
apartment,Belgrano,Capital Federal,,175000.0,175000.0,71.0,58.0,3017.2413793103447,2200.0
apartment,Almagro,Capital Federal,"-34.6004888641,-58.4589428862",75000.0,75000.0,30.0,29.0,2586.2068965517237,1500.0
apartment,San Telmo,Capital Federal,,1662874.0,93260.08,43.0,43.0,38671.488372093016,
apartment,Villa Urquiza,Capital Federal,"-34.5675653395,-58.4797121447",216000.0,216000.0,107.0,65.0,3323.0769230769233,
house,Barracas,Capital Federal,,330000.0,330000.0,520.0,520.0,634.6153846153846,
apartment,Capital Federal,Capital Federal,"-34.6038624605,-58.4626840119",1975670.0,110802.83,55.0,31.0,63731.290322580644,
apartment,Villa Crespo,Capital Federal,,159000.0,159000.0,58.0,54.0,2944.4444444444453,
apartment,San Telmo,Capital Federal,,1687942.0,94665.99,43.0,43.0,39254.46511627907,
apartment,Villa Urquiza,Capital Federal,"-34.5675653395,-58.4797121447",224000.0,224000.0,139.0,65.0,3446.1538461538453,
apartment,Boca,Capital Federal,,170000.0,170000.0,110.0,97.0,1752.5773195876288,2100.0
apartment,Almagro,Capital Federal,"-34.5989892899,-58.4172886849",85000.0,85000.0,30.0,30.0,2833.333333333333,800.0
PH,Paternal,Capital Federal,,165000.0,165000.0,97.0,85.0,1941.1764705882354,
apartment,San Telmo,Capital Federal,,1704864.0,95615.04,43.0,43.0,39648.0,
apartment,Monserrat,Capital Federal,,190000.0,190000.0,149.0,147.0,1292.5170068027212,4000.0
store,Almagro,Capital Federal,,190000.0,190000.0,240.0,240.0,791.6666666666665,
apartment,San Telmo,Capital Federal,,1721955.0,96573.56,43.0,43.0,40045.46511627907,
apartment,Recoleta,Capital Federal,"-34.5918949052,-58.3961513338",348000.0,348000.0,115.0,112.0,3107.142857142857,8330.0
apartment,San Telmo,Capital Federal,,57500.0,57500.0,26.0,26.0,2211.5384615384614,1200.0
apartment,Coghlan,Capital Federal,,205000.0,205000.0,115.0,98.0,2091.8367346938776,
apartment,San Telmo,Capital Federal,,1793802.0,100603.01,43.0,43.0,41716.32558139535,
apartment,Boca,Capital Federal,,59000.0,59000.0,33.0,31.0,1903.225806451613,860.0
apartment,Caballito,Capital Federal,,132195.0,132195.0,50.0,43.0,3074.302325581395,
apartment,Palermo,Capital Federal,,210000.0,210000.0,115.0,98.0,2142.8571428571427,1100.0
apartment,Boca,Capital Federal,,155000.0,155000.0,69.0,43.0,3604.6511627906975,
apartment,Parque Patricios,Capital Federal,"-34.6299032114,-58.4007752543",90000.0,90000.0,42.0,34.0,2647.0588235294117,1.0
apartment,San Nicol�s,Capital Federal,"-34.6066197923,-58.3878510816",220000.0,220000.0,175.0,167.0,1317.3652694610778,4100.0
apartment,Puerto Madero,Capital Federal,,440000.0,440000.0,91.0,81.0,5432.098765432099,
store,Almagro,Capital Federal,,230000.0,230000.0,265.0,174.0,1321.83908045977,1250.0
apartment,Parque Patricios,Capital Federal,"-34.6299032114,-58.4007752543",105000.0,105000.0,58.0,32.0,3281.25,1.0
apartment,Boca,Capital Federal,,58000.0,58000.0,49.0,46.0,1260.8695652173913,
apartment,Palermo,Capital Federal,,249000.0,249000.0,106.0,99.0,2515.151515151515,1500.0
apartment,San Telmo,Capital Federal,,120000.0,120000.0,45.0,41.0,2926.829268292683,1000.0
apartment,Almagro,Capital Federal,"-34.6051371662,-58.4290272568",99500.0,99500.0,51.0,43.0,2313.953488372093,600.0
apartment,Palermo,Capital Federal,,270000.0,270000.0,190.0,80.0,3375.0,2700.0
store,San Telmo,Capital Federal,,85000.0,85000.0,83.0,83.0,1024.0963855421687,3500.0
apartment,San Telmo,Capital Federal,,160000.0,160000.0,45.0,41.0,3902.439024390244,1000.0
apartment,Barracas,Capital Federal,,269000.0,269000.0,103.0,91.0,2956.0439560439563,5638.0
store,Barracas,Capital Federal,,400000.0,400000.0,251.0,251.0,1593.6254980079682,
PH,Balvanera,Capital Federal,"-34.6097833939,-58.4118159713",260000.0,260000.0,160.0,140.0,1857.142857142857,1800.0
apartment,Villa Crespo,Capital Federal,,315000.0,315000.0,178.0,100.0,3150.0,
apartment,Caballito,Capital Federal,,180000.0,180000.0,103.0,90.0,2000.0,
house,Barracas,Capital Federal,,220000.0,220000.0,247.0,113.0,1946.9026548672568,
apartment,Belgrano,Capital Federal,,65000.0,65000.0,35.0,31.0,2096.7741935483873,1444.0
apartment,Almagro,Capital Federal,,360000.0,360000.0,240.0,240.0,1500.0,
apartment,Caballito,Capital Federal,"-34.6184130587,-58.4408145404",235000.0,235000.0,138.0,73.0,3219.178082191781,
apartment,Palermo Chico,Capital Federal,,385000.0,385000.0,135.0,90.0,4277.777777777777,
apartment,Caballito,Capital Federal,"-34.6184130587,-58.4408145404",150000.0,150000.0,76.0,45.0,3333.333333333333,
apartment,Palermo,Capital Federal,"-34.5918946206,-58.412224708",555000.0,555000.0,130.0,110.0,5045.454545454545,7852.0
apartment,Barracas,Capital Federal,,340000.0,340000.0,164.0,149.0,2281.8791946308725,
apartment,Recoleta,Capital Federal,"-34.5918949052,-58.3961513338",348000.0,348000.0,115.0,112.0,3107.142857142857,8330.0
apartment,Caballito,Capital Federal,,280000.0,280000.0,124.0,101.0,2772.2772277227723,
store,Palermo,Capital Federal,,410000.0,410000.0,235.0,235.0,1744.6808510638296,
house,Barracas,Capital Federal,,450000.0,450000.0,515.0,515.0,873.7864077669902,
apartment,Caballito,Capital Federal,"-34.618578288,-58.4404904907",250000.0,250000.0,147.0,73.0,3424.6575342465753,
apartment,San Telmo,Capital Federal,,420000.0,420000.0,365.0,350.0,1200.0,
apartment,Congreso,Capital Federal,,54000.0,54000.0,23.0,23.0,2347.826086956521,1100.0
apartment,Congreso,Capital Federal,"-34.6091516158,-58.3992074494",70000.0,70000.0,30.0,26.0,2692.3076923076924,1800.0
apartment,Belgrano,Capital Federal,,449000.0,449000.0,175.0,145.0,3096.5517241379307,3500.0
apartment,Caballito,Capital Federal,"-34.618578288,-58.4404904907",290000.0,290000.0,117.0,101.0,2871.287128712872,
apartment,Boca,Capital Federal,,120000.0,120000.0,66.0,60.0,2000.0,
apartment,Almagro,Capital Federal,"-34.6000421304,-58.4176264966",139000.0,139000.0,62.0,58.0,2396.5517241379307,2600.0
house,Boca,Capital Federal,,240000.0,240000.0,146.0,135.0,1777.7777777777774,
apartment,Caballito,Capital Federal,"-34.618578288,-58.4404904907",290000.0,290000.0,117.0,101.0,2871.287128712872,
house,Barracas,Capital Federal,,450000.0,450000.0,290.0,240.0,1875.0,
apartment,Caballito,Capital Federal,"-34.618578288,-58.4404904907",290000.0,290000.0,117.0,101.0,2871.287128712872,
apartment,Mataderos,Capital Federal,"-34.6447873145,-58.4953048405",74000.0,74000.0,39.0,34.0,2176.4705882352937,
apartment,Barrio Norte,Capital Federal,,78000.0,78000.0,26.0,26.0,3000.0,1883.0
store,Villa Crespo,Capital Federal,,550000.0,550000.0,270.0,270.0,2037.037037037037,
apartment,Caballito,Capital Federal,"-34.618578288,-58.4404904907",295000.0,295000.0,117.0,101.0,2920.7920792079212,
apartment,Flores,Capital Federal,"-34.6303971252,-58.4635890223",60000.0,60000.0,30.0,22.0,2727.2727272727275,
apartment,Caballito,Capital Federal,"-34.618578288,-58.4404904907",300000.0,300000.0,117.0,101.0,2970.29702970297,
apartment,Balvanera,Capital Federal,,96000.0,96000.0,67.0,67.0,1432.8358208955224,
